date,implied_vol
2020-03-31,0.49642761
2020-04-01,0.59467494
2020-04-02,0.54613069
2020-04-03,0.54109848
2020-04-06,0.4490422
2020-04-07,0.47179037
2020-04-08,0.44212092
2020-04-09,0.44462909
2020-04-13,0.46788524
2020-04-14,0.42094433
2020-04-15,0.44777224
2020-04-16,0.44064459
2020-04-17,0.4065144
2020-04-20,0.44542282
2020-04-21,0.47734645
2020-04-22,0.45089952
2020-04-23,0.42981817
2020-04-24,0.39316394
2020-04-27,0.33926998
2020-04-28,0.32647513
2020-04-29,0.30299673
2020-04-30,0.32639576
2020-05-01,0.36052595
2020-05-04,0.37417802
2020-05-05,0.34765172
2020-05-06,0.34712786
2020-05-07,0.32569728
2020-05-08,0.28924941
2020-05-11,0.29898048
2020-05-12,0.3233161
2020-05-13,0.36936805
2020-05-14,0.36620902
2020-05-15,0.3557001
2020-05-18,0.31709329
2020-05-19,0.3394446
2020-05-20,0.31318817
2020-05-21,0.32080793
2020-05-22,0.30437781
2020-05-26,0.28953515
2020-05-27,0.29163058
2020-05-28,0.31093399
2020-05-29,0.29599607
2020-06-01,0.30040919
2020-06-02,0.28885255
2020-06-03,0.28648724
2020-06-04,0.28864618
2020-06-05,0.2872016
2020-06-08,0.30125054
2020-06-09,0.32387171
2020-06-10,0.32858644
2020-06-11,0.42543681
2020-06-12,0.40662552
2020-06-15,0.3941799
2020-06-16,0.38713162
2020-06-17,0.38468695
2020-06-18,0.36701862
2020-06-19,0.35689069
2020-06-22,0.3404447
2020-06-23,0.32203027
2020-06-24,0.37654333
2020-06-25,0.36038308
2020-06-26,0.37843239
2020-06-29,0.3491598
2020-06-30,0.32433207
2020-07-01,0.31666468
2020-07-02,0.30255225
2020-07-06,0.30755272
2020-07-07,0.31506136
2020-07-08,0.31072762
2020-07-09,0.33003102
2020-07-10,0.31937922
2020-07-13,0.3320947
2020-07-14,0.31574396
2020-07-15,0.30775908
2020-07-16,0.2967898
2020-07-17,0.27253355
2020-07-20,0.26810456
2020-07-21,0.2684538
2020-07-22,0.26358033
2020-07-23,0.26219925
2020-07-24,0.25856398
2020-07-27,0.25529384
2020-07-28,0.25621456
2020-07-29,0.23870497
2020-07-30,0.24562626
2020-07-31,0.24270535
2020-08-03,0.23959395
2020-08-04,0.22878341
2020-08-05,0.22705309
2020-08-06,0.22938664
2020-08-07,0.22879928
2020-08-10,0.23529196
2020-08-11,0.24064166
2020-08-12,0.23832399
2020-08-13,0.23606981
2020-08-14,0.24007018
2020-08-17,0.23467285
2020-08-18,0.22857704
2020-08-19,0.2299105
2020-08-20,0.22587837
2020-08-21,0.2243068
2020-08-24,0.2273547
2020-08-25,0.21644891
2020-08-26,0.21922695
2020-08-27,0.23073597
2020-08-28,0.22908502
2020-08-31,0.24578501
2020-09-01,0.24719784
2020-09-02,0.25102359
2020-09-03,0.29439275
2020-09-04,0.2885668
2020-09-08,0.30121879
2020-09-09,0.26665998
2020-09-10,0.26877129
2020-09-11,0.2548176
2020-09-14,0.23559357
2020-09-15,0.22924377
2020-09-16,0.23164082
2020-09-17,0.24530877
2020-09-18,0.24980126
2020-09-21,0.27678792
2020-09-22,0.26556464
2020-09-23,0.28753496
2020-09-24,0.28505854
2020-09-25,0.26823156
2020-09-28,0.25634155
2020-09-29,0.2605483
2020-09-30,0.26131027
2020-10-01,0.26289772
2020-10-02,0.27191445
2020-10-05,0.2799152
2020-10-06,0.29471024
2020-10-07,0.2871381
2020-10-08,0.28021681
2020-10-09,0.26699335
