date,implied_vol
2020-03-31,0.51152427
2020-04-01,0.56551347
2020-04-02,0.50065023
2020-04-03,0.47798143
2020-04-06,0.42062683
2020-04-07,0.45289971
2020-04-08,0.43108814
2020-04-09,0.42386523
2020-04-13,0.40930831
2020-04-14,0.3837186
2020-04-15,0.41016553
2020-04-16,0.40273626
2020-04-17,0.39216384
2020-04-20,0.43732682
2020-04-21,0.46001149
2020-04-22,0.41715032
2020-04-23,0.41127675
2020-04-24,0.36805046
2020-04-27,0.34327036
2020-04-28,0.36689163
2020-04-29,0.32120479
2020-04-30,0.33587284
2020-05-01,0.36468507
2020-05-04,0.35187434
2020-05-05,0.32223664
2020-05-06,0.32455431
2020-05-07,0.31382315
2020-05-08,0.27920084
2020-05-11,0.27542271
2020-05-12,0.30691774
2020-05-13,0.34806446
2020-05-14,0.32482418
2020-05-15,0.314601
2020-05-18,0.28029619
2020-05-19,0.29239256
2020-05-20,0.27877223
2020-05-21,0.29002726
2020-05-22,0.28193126
2020-05-26,0.2756767
2020-05-27,0.27645455
2020-05-28,0.28445531
2020-05-29,0.26469154
2020-06-01,0.27039049
2020-06-02,0.25889735
2020-06-03,0.25097597
2020-06-04,0.25291266
2020-06-05,0.23816524
2020-06-08,0.24867417
2020-06-09,0.26973964
2020-06-10,0.26905703
2020-06-11,0.34825495
2020-06-12,0.32882456
2020-06-15,0.32023645
2020-06-16,0.3145375
2020-06-17,0.31310879
2020-06-18,0.29688505
2020-06-19,0.29294817
2020-06-22,0.28999551
2020-06-23,0.29583733
2020-06-24,0.3233796
2020-06-25,0.30588589
2020-06-26,0.32772921
2020-06-29,0.31020376
2020-06-30,0.28456643
2020-07-01,0.27845474
2020-07-02,0.27015237
2020-07-06,0.28343934
2020-07-07,0.2952341
2020-07-08,0.28386795
2020-07-09,0.29845662
2020-07-10,0.28888429
2020-07-13,0.34255601
2020-07-14,0.33036438
2020-07-15,0.30574302
2020-07-16,0.28993201
2020-07-17,0.26553289
2020-07-20,0.26878717
2020-07-21,0.2774864
2020-07-22,0.26235799
2020-07-23,0.27402575
2020-07-24,0.27993107
2020-07-27,0.27040637
2020-07-28,0.28091529
2020-07-29,0.26008794
2020-07-30,0.26959677
2020-07-31,0.2385621
2020-08-03,0.25884973
2020-08-04,0.25586532
2020-08-05,0.25146808
2020-08-06,0.24851542
2020-08-07,0.26099278
2020-08-10,0.2636597
2020-08-11,0.286265
2020-08-12,0.2646598
2020-08-13,0.27531159
2020-08-14,0.26881892
2020-08-17,0.25442074
2020-08-18,0.24768995
2020-08-19,0.25594469
2020-08-20,0.24157826
2020-08-21,0.24505478
2020-08-24,0.25478585
2020-08-25,0.24776932
2020-08-26,0.27120009
2020-08-27,0.29521822
2020-08-28,0.2847728
2020-08-31,0.30442544
2020-09-01,0.31028313
2020-09-02,0.34087331
2020-09-03,0.40970517
2020-09-04,0.37946424
2020-09-08,0.39071926
2020-09-09,0.36022433
2020-09-10,0.36724086
2020-09-11,0.33498386
2020-09-14,0.31988721
2020-09-15,0.31841088
2020-09-16,0.32777684
2020-09-17,0.33777778
2020-09-18,0.32166515
2020-09-21,0.33034851
2020-09-22,0.31890299
2020-09-23,0.35885912
2020-09-24,0.33860325
2020-09-25,0.31236269
2020-09-28,0.30702886
2020-09-29,0.31002914
2020-09-30,0.30764796
2020-10-01,0.3202047
2020-10-02,0.33561885
2020-10-05,0.33466637
2020-10-06,0.34668338
2020-10-07,0.33231695
2020-10-08,0.32390346
2020-10-09,0.29899636
2020-10-12,0.31599795
2020-10-13,0.31266431
2020-10-14,0.32501467
2020-10-15,0.3185855
2020-10-16,0.31844263
2020-10-19,0.33374565
2020-10-20,0.33107874
2020-10-21,0.3331583
2020-10-22,0.32711011
2020-10-23,0.30540966
2020-10-26,0.35877975
2020-10-27,0.34133367
2020-10-28,0.40251402
2020-10-29,0.36908231
2020-10-30,0.38041671
2020-11-02,0.37284457
2020-11-03,0.33987321
2020-11-04,0.29736128
2020-11-05,0.29021775
2020-11-06,0.26170714
2020-11-09,0.2735019
2020-11-10,0.28499504
2020-11-11,0.2573099
2020-11-12,0.27737528
2020-11-13,0.250087
2020-11-16,0.23911771
2020-11-17,0.23984794
2020-11-18,0.24172113
2020-11-19,0.23783188
2020-11-20,0.22794206
2020-11-23,0.22749757
2020-11-24,0.21843323
2020-11-25,0.21328989
2020-11-27,0.21651241
2020-11-30,0.22141764
2020-12-01,0.23040261
2020-12-02,0.23106934
2020-12-03,0.23154557
2020-12-04,0.22562438
2020-12-07,0.22932314
2020-12-08,0.21906821
2020-12-09,0.24830905
2020-12-10,0.24957901
2020-12-11,0.25442074
2020-12-14,0.25107122
2020-12-15,0.24065754
2020-12-16,0.23984794
2020-12-17,0.23459348
2020-12-18,0.23087884
2020-12-21,0.24456267
2020-12-22,0.2401813
2020-12-23,0.23633967
2020-12-24,0.22675147
2021-12-28,0.22852942
2021-12-29,0.23830811
2021-12-30,0.24357845
2021-12-31,0.24657873
2021-01-04,0.2710731
2021-01-05,0.26002444
2021-01-06,0.27321615
2021-01-07,0.24475316
2021-01-08,0.24424518
2021-01-11,0.27620056
2021-01-12,0.26548527
2021-01-13,0.25502397
2021-01-14,0.26715209
2021-01-15,0.26658061
