date,implied_vol
2020-03-31,0.41546762
2020-04-01,0.44978831
2020-04-02,0.40573655
2020-04-03,0.39930737
2020-04-06,0.32714186
2020-04-07,0.35660494
2020-04-08,0.32982465
2020-04-09,0.32717361
2020-04-13,0.33350754
2020-04-14,0.29612307
2020-04-15,0.31096573
2020-04-16,0.30736222
2020-04-17,0.28585226
2020-04-20,0.3056954
2020-04-21,0.34009546
2020-04-22,0.31380727
2020-04-23,0.31282305
2020-04-24,0.29020188
2020-04-27,0.2485313
2020-04-28,0.2556907
2020-04-29,0.22843417
2020-04-30,0.24345145
2020-05-01,0.27366064
2020-05-04,0.27435912
2020-05-05,0.2507061
2020-05-06,0.25140458
2020-05-07,0.23076772
2020-05-08,0.21613142
2020-05-11,0.22092553
2020-05-12,0.23183131
2020-05-13,0.2644693
2020-05-14,0.26504078
2020-05-15,0.24824555
2020-05-18,0.22691022
2020-05-19,0.22503702
2020-05-20,0.21965557
2020-05-21,0.22414805
2020-05-22,0.21255966
2020-05-26,0.21641717
2020-05-27,0.20544788
2020-05-28,0.21106746
2020-05-29,0.20003467
2020-06-01,0.21187706
2020-06-02,0.20274921
2020-06-03,0.19689152
2020-06-04,0.19649466
2020-06-05,0.18241397
2020-06-08,0.18771606
2020-06-09,0.2017015
2020-06-10,0.20371756
2020-06-11,0.28628087
2020-06-12,0.28402669
2020-06-15,0.27296216
2020-06-16,0.25905609
2020-06-17,0.25508747
2020-06-18,0.25402387
2020-06-19,0.24410231
2020-06-22,0.23970507
2020-06-23,0.2272912
2020-06-24,0.26083404
2020-06-25,0.25169032
2020-06-26,0.26505666
2020-06-29,0.2515157
2020-06-30,0.21952857
2020-07-01,0.21089284
2020-07-02,0.19947907
2020-07-06,0.20579712
2020-07-07,0.21832211
2020-07-08,0.2152107
2020-07-09,0.2282278
2020-07-10,0.23151382
2020-07-13,0.24959489
2020-07-14,0.23129158
2020-07-15,0.22943426
2020-07-16,0.22308446
2020-07-17,0.20952763
2020-07-20,0.19857422
2020-07-21,0.20181262
2020-07-22,0.19365312
2020-07-23,0.20317783
2020-07-24,0.20300321
2020-07-27,0.18852566
2020-07-28,0.18670009
2020-07-29,0.17820723
2020-07-30,0.18811292
2020-07-31,0.18763668
2020-08-03,0.18135038
2020-08-04,0.18203298
2020-08-05,0.17288927
2020-08-06,0.17701664
2020-08-07,0.17588955
2020-08-10,0.18087414
2020-08-11,0.19568506
2020-08-12,0.17982643
2020-08-13,0.17958831
2020-08-14,0.17906445
2020-08-17,0.17642928
2020-08-18,0.17160343
2020-08-19,0.17111132
2020-08-20,0.16947625
2020-08-21,0.16428528
2020-08-24,0.17020647
2020-08-25,0.16479327
2020-08-26,0.16703157
2020-08-27,0.17642928
2020-08-28,0.17590542
2020-08-31,0.18779543
2020-09-01,0.20324132
2020-09-02,0.20024104
2020-09-03,0.23946695
2020-09-04,0.2387526
2020-09-08,0.2482138
2020-09-09,0.21867135
2020-09-10,0.21862372
2020-09-11,0.20452716
2020-09-14,0.19430398
2020-09-15,0.193669
2020-09-16,0.19278002
2020-09-17,0.20168562
2020-09-18,0.19932032
2020-09-21,0.22390993
2020-09-22,0.21411536
2020-09-23,0.22497353
2020-09-24,0.22568788
2020-09-25,0.2105436
2020-09-28,0.20560663
